season,wteam,wscore,lteam,lscore,wloc
N,820,62,705,55,A
N,820,57,705,55,N
N,820,78,742,75,A
N,820,83,751,74,N
N,820,66,761,61,A
N,820,80,767,75,A
N,820,73,787,66,H
N,820,86,795,76,H
N,820,83,803,72,H
N,821,57,502,36,A
N,821,74,502,59,H
N,821,94,536,88,H
N,821,82,557,66,H
N,821,89,557,79,A
N,821,66,607,65,H
N,821,91,655,61,H
N,821,83,674,72,N
N,821,71,678,58,A
N,821,66,683,37,N
N,821,69,701,68,H
N,821,95,725,81,H
N,821,67,754,55,H
N,821,52,754,50,N
N,821,62,788,54,A
N,821,68,788,49,H
N,821,61,788,58,N
N,821,60,807,52,A
N,821,70,817,60,H
N,821,74,842,64,H
N,821,79,844,60,H
N,821,91,852,67,H
N,821,80,852,70,A
N,821,68,852,55,N
N,822,79,526,65,H
N,822,97,538,57,H
N,822,78,563,57,H
N,822,65,597,61,H
N,822,83,597,77,A
N,822,85,597,68,N
N,822,67,613,51,A
N,822,82,613,62,H
N,822,94,618,77,H
N,822,85,619,45,H
N,822,70,620,61,H
N,822,62,620,53,A
N,822,67,621,57,A
N,822,50,650,37,A
N,822,60,650,52,H
N,822,72,699,61,H
N,822,72,699,62,A
N,822,77,702,67,A
N,822,78,702,59,H
N,822,71,702,70,N
N,822,62,756,58,A
N,822,89,756,77,H
N,822,61,757,59,A
N,822,72,774,65,A
N,822,74,807,62,H
N,822,66,821,64,H
N,822,69,823,50,A
N,822,75,842,49,H
N,822,90,852,85,H
N,823,80,524,70,H
N,823,123,548,121,A
N,823,77,548,72,H
N,823,64,566,44,A
N,823,80,618,42,H
N,823,71,643,55,H
N,823,82,680,75,H
N,823,61,706,40,A
N,823,89,706,39,H
N,823,75,707,68,N
N,823,68,713,62,H
N,823,55,759,39,H
N,823,69,759,58,A
N,823,78,774,72,H
N,823,71,811,41,H
N,824,88,583,67,A
N,824,96,600,79,H
N,824,62,617,55,A
N,824,79,635,66,N
N,824,74,661,67,H
N,824,73,701,60,A
N,824,84,702,69,H
N,824,67,742,58,A
N,824,83,751,72,H
N,824,74,767,68,A
N,824,61,767,58,H
N,824,87,772,75,H
N,824,81,772,70,A
N,824,75,781,62,N
N,824,96,796,78,H
N,824,60,803,42,H
N,824,69,804,63,H
N,824,70,805,52,H
N,824,73,809,68,H
N,825,73,503,69,H
N,825,82,550,59,H
N,825,78,570,67,H
N,825,75,576,46,A
N,825,76,602,71,H
N,825,71,602,50,N
N,825,65,605,50,A
N,825,69,605,41,H
N,825,61,605,52,N
N,825,59,610,54,H
N,825,68,615,60,H
N,825,66,615,62,A
N,825,76,635,71,H
N,825,71,635,52,A
N,825,67,701,55,N
N,825,61,723,44,H
N,825,61,723,53,N
N,825,77,743,76,A
N,825,72,748,56,H
N,825,78,799,71,A
N,825,88,816,59,H
N,825,79,836,62,H
N,825,66,847,50,A
N,825,76,847,54,H
N,826,74,503,66,H
N,826,64,574,41,H
N,826,71,654,47,H
N,826,69,809,52,H
N,826,63,845,51,H
N,826,68,855,57,A
N,826,67,855,59,H
N,827,79,504,74,H
N,827,78,505,55,H
N,827,75,515,58,H
N,827,82,518,75,A
N,827,83,542,62,H
N,827,72,575,57,N
N,827,68,598,49,H
N,827,50,604,40,H
N,827,77,640,64,H
N,827,75,655,67,A
N,827,78,663,48,A
N,827,65,672,57,H
N,827,71,674,61,H
N,827,74,682,48,H
N,827,96,769,83,H
N,827,71,771,52,H
N,827,84,777,55,H
N,827,83,792,63,H
N,827,71,825,66,N
N,828,79,507,70,A
N,828,70,528,56,A
N,828,75,528,47,H
N,828,78,534,70,H
N,828,84,556,59,N
N,828,88,567,71,H
N,828,78,570,63,A
N,828,83,599,72,N
N,828,79,611,65,A
N,828,71,611,63,H
N,828,64,653,62,H
N,828,75,657,65,H
N,828,93,657,81,A
N,828,72,700,56,H
N,828,83,700,39,A
N,828,73,706,47,H
N,828,84,739,79,A
N,828,83,785,72,A
N,828,69,785,64,H
N,828,76,813,42,H
N,828,77,813,65,A
N,828,89,816,68,H
N,828,89,854,58,H
N,829,78,507,60,H
N,829,71,549,50,H
N,829,74,573,72,A
N,829,107,596,68,H
N,829,93,618,57,H
N,829,70,641,59,A
N,829,102,660,84,H
N,829,76,660,75,N
N,829,71,679,48,H
N,829,78,692,68,H
N,829,77,704,62,H
N,829,77,717,60,A
N,829,69,728,47,A
N,829,67,731,57,H
N,829,94,737,91,A
N,829,97,737,80,H
N,829,78,741,65,H
N,829,82,746,72,H
N,829,89,764,85,A
N,829,70,771,61,A
N,829,76,778,57,H
N,829,59,779,56,H
N,829,102,786,85,H
N,829,89,786,86,A
N,829,62,789,45,H
N,829,64,799,47,H
N,830,74,531,50,H
N,830,85,551,81,H
N,830,88,606,84,A
N,830,74,610,48,H
N,830,90,649,61,H
N,830,68,662,63,H
N,830,68,740,66,H
N,830,77,771,75,H
N,830,75,831,61,H
N,830,107,832,97,H
N,831,79,527,71,H
N,831,75,545,66,A
N,831,80,551,77,A
N,831,64,558,52,N
N,831,76,585,67,H
N,831,74,589,57,N
N,831,65,601,62,H
N,831,76,606,71,H
N,831,79,649,57,H
N,831,88,668,83,A
N,831,65,668,47,N
N,831,62,686,57,H
N,831,79,692,70,N
N,831,91,695,87,H
N,831,62,743,48,H
N,831,81,778,67,A
N,831,78,830,75,H
N,831,78,839,71,A
N,832,62,517,55,A
N,832,97,540,92,A
N,832,88,540,76,H
N,832,93,545,90,A
N,832,82,545,76,H
N,832,103,553,102,H
N,832,96,553,76,H
N,832,96,601,92,A
N,832,94,601,88,H
N,832,92,614,85,H
N,832,81,614,76,A
N,832,111,640,103,A
N,832,109,645,72,A
N,832,78,645,58,N
N,832,90,735,75,H
N,832,87,740,72,A
N,832,73,743,70,H
N,832,114,814,105,A
N,832,92,848,74,H
N,832,110,848,106,A
N,833,89,510,84,H
N,833,86,547,77,H
N,833,70,554,68,H
N,833,74,585,67,H
N,833,68,598,57,A
N,833,63,598,54,H
N,833,89,600,75,H
N,833,89,639,84,A
N,833,76,650,62,N
N,833,71,690,67,N
N,833,65,752,58,H
N,833,80,815,75,H
N,833,69,815,56,A
N,833,77,850,65,H
N,834,55,543,54,A
N,834,58,631,48,A
N,834,71,677,68,H
N,834,56,677,51,A
N,834,62,748,59,H
N,834,71,762,66,H
N,834,61,774,53,H
N,834,62,803,60,N
N,835,83,505,60,H
N,835,79,513,47,H
N,835,78,513,69,A
N,835,68,516,63,A
N,835,78,590,57,A
N,835,87,590,67,H
N,835,79,594,66,H
N,835,66,594,48,N
N,835,67,604,63,H
N,835,68,651,54,N
N,835,63,672,61,H
N,835,68,672,49,A
N,835,70,703,60,H
N,835,71,711,67,H
N,835,77,711,70,N
N,835,79,749,70,H
N,835,69,768,66,A
N,835,67,768,59,H
N,835,64,768,56,N
N,835,99,800,76,H
N,835,82,801,67,A
N,835,73,811,68,H
N,835,64,812,55,A
N,836,84,520,82,H
N,836,72,537,63,A
N,836,71,574,58,H
N,836,53,581,45,A
N,836,46,581,38,H
N,836,68,627,55,H
N,836,71,690,52,H
N,836,76,719,62,H
N,836,65,751,62,A
N,836,70,798,52,H
N,837,62,523,61,A
N,837,80,593,66,A
N,837,62,619,55,H
N,837,66,694,51,A
N,837,68,707,64,A
N,837,68,747,65,A
N,838,78,531,66,H
N,838,72,532,60,A
N,838,83,533,79,A
N,838,78,588,69,A
N,838,72,652,51,H
N,838,91,679,60,A
N,838,70,686,65,H
N,838,68,706,58,A
N,838,75,739,66,A
N,838,62,745,59,H
N,838,80,776,78,H
N,838,76,777,68,A
N,838,75,777,58,H
N,838,59,782,44,H
N,838,65,785,62,A
N,838,83,854,74,H
N,839,87,521,74,N
N,839,83,527,63,A
N,839,93,527,76,H
N,839,81,533,52,H
N,839,94,536,87,A
N,839,78,551,68,A
N,839,96,551,88,H
N,839,75,564,69,N
N,839,70,577,68,H
N,839,95,583,54,A
N,839,86,595,63,H
N,839,87,606,69,H
N,839,83,625,58,H
N,839,65,662,63,A
N,839,94,694,48,H
N,839,85,695,78,H
N,839,92,708,89,H
N,839,83,740,61,H
N,839,86,743,79,A
N,839,120,816,88,H
N,839,82,824,79,N
N,839,70,830,60,A
N,839,62,837,31,H
N,839,66,851,53,H
N,840,83,511,78,H
N,840,84,512,71,A
N,840,73,512,70,H
N,840,78,552,63,H
N,840,83,582,50,H
N,840,74,594,51,H
N,840,75,680,53,H
N,840,81,683,67,H
N,840,83,722,65,H
N,840,84,725,67,A
N,840,103,725,84,H
N,840,85,726,59,A
N,840,79,726,60,H
N,840,72,727,54,H
N,840,84,733,83,H
N,840,87,763,60,H
N,840,84,783,83,H
N,840,75,783,68,A
N,840,85,783,73,N
N,840,88,804,52,H
N,840,86,810,75,H
N,840,78,818,73,H
N,840,60,818,51,A
N,840,68,841,48,A
N,840,67,841,60,H
N,841,69,511,53,H
N,841,65,512,55,A
N,841,51,512,49,H
N,841,67,541,41,H
N,841,76,566,55,H
N,841,55,588,33,H
N,841,55,620,41,A
N,841,60,621,41,H
N,841,63,675,52,N
N,841,70,681,51,N
N,841,76,685,25,H
N,841,74,725,62,A
N,841,67,725,38,H
N,841,62,725,40,N
N,841,61,726,57,A
N,841,55,783,54,H
N,841,82,810,81,A
N,842,67,566,59,A
N,842,97,566,61,H
N,842,77,582,69,A
N,842,74,582,57,H
N,842,76,621,67,A
N,842,75,621,61,H
N,842,72,647,63,H
N,842,71,680,55,H
N,842,69,680,58,A
N,842,84,681,64,A
N,842,88,688,84,H
N,842,82,688,76,A
N,842,59,713,54,A
N,842,70,713,51,H
N,842,80,733,66,A
N,842,78,733,68,H
N,842,78,734,68,N
N,842,70,757,63,H
N,842,66,774,62,A
N,842,61,803,54,N
N,843,53,552,43,H
N,843,76,571,42,N
N,843,82,573,63,H
N,843,68,578,63,A
N,843,92,585,47,H
N,843,75,603,58,A
N,843,87,628,68,N
N,843,86,649,54,H
N,843,87,661,76,N
N,843,82,669,46,H
N,843,80,674,78,A
N,843,79,717,68,H
N,843,74,717,62,N
N,843,76,720,48,A
N,843,74,731,60,N
N,843,86,737,59,H
N,843,89,740,54,H
N,843,74,746,56,A
N,843,92,764,66,A
N,843,62,771,59,H
N,843,64,771,50,A
N,843,75,778,52,H
N,843,93,829,72,H
N,844,75,535,66,H
N,844,80,552,65,H
N,844,57,574,46,H
N,844,78,574,62,A
N,844,80,618,78,A
N,844,91,618,53,H
N,844,68,621,53,H
N,844,66,622,61,A
N,844,83,622,72,H
N,844,86,647,75,A
N,844,87,654,68,H
N,844,72,661,66,N
N,844,84,663,67,H
N,844,71,683,54,N
N,844,96,709,58,H
N,844,83,826,76,A
N,844,76,826,61,H
N,844,61,836,51,A
N,844,77,845,75,A
N,844,72,845,68,H
N,844,57,851,46,H
N,844,78,855,61,H
N,845,86,530,74,H
N,845,63,535,60,H
N,845,77,552,75,H
N,845,71,574,62,H
N,845,68,574,63,A
N,845,70,584,59,H
N,845,71,622,66,A
N,845,63,622,62,H
N,845,75,652,51,N
N,845,80,654,66,A
N,845,72,654,58,H
N,845,77,654,68,H
N,845,81,806,75,N
N,845,61,826,47,H
N,845,66,851,59,H
N,845,69,855,50,H
N,846,65,543,44,H
N,846,70,552,59,H
N,846,74,562,61,H
N,846,63,575,47,H
N,846,51,587,50,H
N,846,77,593,53,H
N,846,76,601,64,H
N,846,64,624,58,H
N,846,64,626,58,A
N,846,76,626,70,H
N,846,62,678,61,H
N,846,59,678,46,N
N,846,66,709,51,H
N,846,58,713,53,H
N,846,69,714,61,H
N,846,72,766,70,N
N,847,48,576,47,H
N,847,67,612,54,H
N,847,74,707,58,H
N,847,68,712,63,H
N,847,73,740,53,H
N,847,74,747,63,N
N,847,76,799,54,A
N,847,73,816,59,A
N,847,69,816,40,H
N,848,65,510,63,H
N,848,65,545,63,A
N,848,57,545,52,H
N,848,70,553,50,H
N,848,60,601,55,A
N,848,59,645,57,H
N,848,54,735,53,A
N,848,50,735,47,H
N,848,87,814,67,H
N,848,56,814,49,A
N,849,57,560,46,H
N,849,88,584,58,H
N,849,60,621,58,H
N,849,63,623,50,H
N,849,68,625,51,A
N,849,85,625,61,H
N,849,60,627,58,N
N,849,69,628,52,H
N,849,68,647,61,H
N,849,73,670,61,A
N,849,60,670,55,H
N,849,74,715,45,H
N,849,55,720,50,H
N,849,65,729,61,H
N,849,54,729,44,A
N,849,64,753,49,N
N,849,74,831,72,A
N,849,77,844,57,H
N,849,67,845,46,H
N,850,74,502,61,A
N,850,74,510,68,A
N,850,69,547,66,A
N,850,66,550,63,H
N,850,62,550,55,A
N,850,74,585,71,H
N,850,85,598,82,A
N,850,80,598,55,H
N,850,82,600,75,H
N,850,60,752,51,A
N,850,74,752,61,H
N,850,75,803,70,N
N,850,74,814,69,H
N,850,69,815,57,A
N,850,81,833,66,H
N,851,62,513,55,A
N,851,71,552,62,H
N,851,60,574,51,A
N,851,61,574,48,H
N,851,57,622,31,H
N,851,68,654,47,H
N,851,64,654,52,A
N,851,57,687,41,N
N,851,66,707,43,H
N,851,59,724,46,N
N,851,60,771,43,N
N,851,50,798,35,H
N,851,64,826,48,A
N,851,68,826,58,H
N,851,68,826,56,H
N,851,65,844,64,H
N,851,70,845,60,H
N,851,80,845,70,N
N,851,60,855,59,H
N,851,67,855,61,A
N,852,72,502,59,H
N,852,65,502,62,A
N,852,83,557,74,H
N,852,82,557,79,A
N,852,84,563,58,H
N,852,93,566,70,H
N,852,62,572,54,H
N,852,84,618,74,N
N,852,84,619,75,N
N,852,62,652,55,A
N,852,75,701,67,N
N,852,74,714,65,N
N,852,80,734,75,H
N,852,83,754,79,H
N,852,61,788,56,H
N,852,97,795,96,H
N,852,77,817,68,H
N,853,81,518,74,H
N,853,69,546,47,H
N,853,76,549,66,A
N,853,76,569,59,H
N,853,86,596,60,A
N,853,88,596,53,H
N,853,71,599,53,H
N,853,71,630,43,H
N,853,73,641,53,H
N,853,80,655,70,A
N,853,82,663,80,H
N,853,63,666,58,N
N,853,60,669,53,H
N,853,75,676,71,N
N,853,78,719,56,H
N,853,67,741,65,A
N,853,78,745,57,H
N,853,84,775,64,A
N,853,68,779,54,A
N,853,70,780,44,H
N,853,66,780,47,N
N,853,83,789,74,H
N,853,81,798,65,H
N,853,84,830,70,A
N,853,63,831,62,N
N,854,70,531,62,A
N,854,57,531,55,H
N,854,57,558,49,H
N,854,72,561,60,H
N,854,74,567,62,H
N,854,71,611,63,H
N,854,87,612,66,A
N,854,76,616,66,H
N,854,80,706,51,A
N,854,53,726,52,A
N,854,87,728,79,A
N,854,60,736,48,H
N,855,64,552,60,H
N,855,80,574,78,A
N,855,64,614,61,A
N,855,80,622,70,H
N,855,68,622,60,A
N,855,60,654,49,A
N,855,68,782,64,H
N,855,77,844,73,H
N,855,70,845,68,H
O,502,68,545,58,H
O,502,61,694,49,H
O,502,77,704,71,N
O,502,75,734,41,H
O,502,72,803,65,H
O,502,69,806,57,H
O,502,70,852,63,H
O,502,59,852,40,N
O,503,68,514,65,H
O,503,75,520,70,A
O,503,71,529,45,H
O,503,74,529,68,A
O,503,77,534,67,H
O,503,56,537,52,A
O,503,63,575,59,N
O,503,97,581,89,N
O,503,69,619,52,N
O,503,77,622,65,H
O,503,69,669,49,H
O,503,61,669,56,A
O,503,90,690,76,H
O,503,80,704,68,H
O,503,67,719,62,A
O,503,91,719,88,H
O,503,80,777,51,H
O,503,59,798,45,H
O,503,83,815,59,H
O,503,77,826,57,H
O,503,79,836,70,A
O,503,66,836,64,N
O,503,85,852,76,A
O,504,73,515,68,H
O,504,73,518,61,H
O,504,79,521,76,N
O,504,86,632,69,H
O,504,66,655,49,A
O,504,57,655,38,H
O,504,90,667,71,H
O,504,68,670,66,N
O,504,62,675,57,H
O,504,73,710,51,H
O,504,84,737,75,H
O,504,60,752,45,H
O,504,79,769,70,A
O,504,68,769,63,N
O,504,77,791,65,H
O,504,67,798,50,A
O,504,74,812,46,H
O,505,84,508,70,A
O,505,72,508,60,H
O,505,81,608,60,H
O,505,72,685,56,H
O,505,77,685,69,A
O,505,59,734,54,H
O,505,70,773,63,A
O,505,65,773,54,H
O,506,83,505,69,H
O,506,80,505,76,A
O,506,56,505,45,N
O,506,69,508,62,A
O,506,91,508,64,H
O,506,75,514,73,H
O,506,70,608,55,A
O,506,81,608,76,H
O,506,52,734,43,A
O,506,77,773,60,A
O,506,73,773,64,H
O,506,62,804,61,H
O,506,69,804,61,A
O,507,71,508,55,H
O,507,51,509,50,A
O,507,78,728,60,A
O,507,71,745,66,H
O,507,76,813,69,H
O,507,75,813,62,A
O,507,89,854,68,H
O,508,55,685,54,H
O,508,69,734,67,H
O,509,57,517,54,H
O,509,76,531,68,A
O,509,73,555,63,H
O,509,62,573,57,A
O,509,71,616,64,H
O,509,59,619,53,H
O,509,76,642,66,A
O,509,78,642,60,H
O,509,69,692,59,H
O,509,80,692,77,A
O,509,62,692,60,H
O,510,80,547,74,H
O,510,71,550,61,N
O,510,77,554,54,N
O,510,78,568,68,A
O,510,66,568,56,H
O,510,89,585,65,H
O,510,58,585,54,A
O,510,111,600,83,H
O,510,93,683,92,H
O,510,65,745,52,A
O,510,68,752,55,A
O,510,82,752,68,H
O,510,81,792,68,H
O,510,72,815,64,H
O,510,75,815,69,A
O,510,79,816,68,H
O,510,87,833,74,H
O,510,89,833,77,A
O,510,70,848,51,H
O,510,77,850,76,A
O,511,77,512,58,A
O,511,76,539,72,H
O,511,91,556,87,N
O,511,83,646,82,H
O,511,83,650,67,H
O,511,76,695,74,H
O,511,87,713,70,H
O,511,74,725,60,A
O,511,70,725,57,H
O,511,66,742,49,H
O,511,76,783,68,H
O,511,71,783,69,A
O,511,77,810,63,A
O,511,78,810,73,H
O,511,86,818,84,H
O,511,87,840,70,H
O,512,73,511,69,A
O,512,74,514,57,H
O,512,76,571,34,H
O,512,71,655,52,N
O,512,76,725,57,A
O,512,61,725,51,H
O,512,66,726,57,A
O,512,56,726,46,H
O,512,55,754,52,H
O,512,104,755,65,H
O,512,69,757,42,H
O,512,61,760,52,H
O,512,88,783,70,H
O,512,68,783,60,A
O,512,52,788,49,H
O,512,84,795,62,H
O,512,56,810,46,H
O,512,59,818,54,H
O,512,87,834,35,H
O,512,68,840,51,H
O,512,71,841,46,H
O,512,81,841,70,A
O,513,79,516,77,H
O,513,71,538,62,H
O,513,69,572,57,H
O,513,77,703,71,H
O,513,73,724,68,H
O,513,76,811,69,H
O,514,82,505,72,A
O,514,62,505,55,H
O,514,47,506,42,H
O,514,46,506,44,N
O,514,93,508,59,H
O,514,59,508,45,A
O,514,92,608,69,H
O,514,68,608,56,A
O,514,69,685,68,N
O,514,84,685,68,H
O,514,69,685,66,N
O,514,62,734,54,A
O,514,57,734,55,H
O,514,64,773,51,H
O,514,66,773,62,A
O,514,57,804,53,H
O,514,50,804,38,N
O,515,71,504,59,H
O,515,76,506,51,H
O,515,130,508,68,H
O,515,81,510,72,H
O,515,82,518,79,H
O,515,71,571,53,H
O,515,72,604,68,A
O,515,87,655,52,H
O,515,80,674,73,A
O,515,67,675,62,H
O,515,66,678,62,H
O,515,91,685,54,H
O,515,72,765,69,H
O,515,92,769,79,H
O,516,69,513,61,H
O,516,89,513,82,N
O,516,73,572,62,H
O,516,76,594,61,A
O,516,69,672,67,H
O,516,71,685,64,N
O,516,66,703,52,A
O,516,63,703,56,H
O,516,71,711,56,H
O,516,83,711,70,A
O,516,73,762,49,A
O,516,69,768,63,A
O,516,80,797,66,H
O,516,62,811,60,H
O,516,69,812,52,H
O,517,68,509,48,H
O,517,59,531,51,H
O,517,64,532,58,H
O,517,63,555,49,H
O,517,59,567,46,A
O,517,61,588,40,A
O,517,56,612,53,H
O,517,67,616,64,A
O,517,63,648,56,H
O,517,69,692,50,H
O,517,54,700,46,H
O,517,56,736,52,A
O,517,64,854,48,H
O,518,58,504,57,H
O,518,87,505,52,N
O,518,94,506,78,H
O,518,92,515,83,H
O,518,77,545,62,H
O,518,95,600,75,H
O,518,82,604,63,H
O,518,75,614,54,H
O,518,80,631,65,N
O,518,84,655,80,A
O,518,74,655,59,H
O,518,89,675,80,H
O,518,69,704,65,H
O,518,68,830,67,H
O,519,80,503,77,A
O,519,73,579,60,H
O,519,80,580,76,H
O,519,71,587,68,H
O,519,66,634,64,A
O,519,83,634,63,H
O,519,56,682,55,H
O,519,69,704,67,N
O,519,68,719,66,A
O,519,76,762,71,H
O,519,71,762,68,A
O,519,79,791,77,H
O,519,77,792,72,H
O,519,90,797,72,H
O,519,74,797,69,A
O,520,64,529,59,H
O,520,75,534,69,A
O,520,69,537,63,H
O,520,57,584,47,H
O,520,68,626,63,A
O,520,56,665,47,H
O,520,65,669,59,H
O,520,71,690,66,A
O,520,59,694,45,H
O,520,67,719,66,A
O,520,68,797,52,H
O,520,71,798,43,H
O,520,88,826,78,H
O,520,75,836,68,H
O,521,64,512,61,A
O,521,70,515,47,N
O,521,71,611,69,H
O,521,72,627,62,N
O,521,84,629,63,H
O,521,90,632,60,H
O,521,71,663,45,H
O,521,64,676,62,H
O,521,79,683,63,H
O,521,55,698,53,A
O,521,86,707,58,H
O,521,91,721,60,H
O,521,70,721,63,A
O,521,83,722,70,H
O,521,85,769,74,A
O,521,61,773,45,H
O,521,80,793,77,A
O,521,92,793,77,H
O,521,86,793,67,N
O,521,70,794,66,H
O,521,88,796,70,H
O,521,86,796,68,A
O,521,94,819,63,H
O,521,69,853,64,N
O,522,78,506,42,H
O,522,66,540,55,H
O,522,75,540,50,A
O,522,95,579,62,A
O,522,100,586,89,H
O,522,74,586,67,A
O,522,73,633,70,H
O,522,75,638,70,A
O,522,74,638,42,H
O,522,94,667,90,A
O,522,77,667,73,H
O,522,83,672,71,A
O,522,70,710,56,H
O,522,74,733,67,N
O,522,68,760,58,H
O,522,70,760,57,A
O,522,85,784,71,H
O,522,79,784,70,A
O,522,69,791,60,H
O,523,65,560,58,A
O,523,67,591,59,A
O,523,58,593,57,H
O,523,64,593,53,N
O,523,57,610,52,A
O,523,52,619,44,H
O,523,78,648,69,H
O,523,66,649,62,N
O,523,63,665,51,H
O,523,66,693,65,H
O,523,77,707,61,H
O,523,67,803,64,N
O,523,74,837,48,H
O,523,66,837,45,A
O,524,62,507,57,A
O,524,78,507,73,H
O,524,64,533,60,H
O,524,66,611,53,H
O,524,66,641,61,H
O,524,70,659,52,A
O,524,76,700,73,H
O,524,64,785,62,H
O,524,80,813,63,A
O,524,81,813,61,H
O,524,73,828,67,H
O,526,81,563,62,H
O,526,82,582,69,A
O,526,65,597,49,H
O,526,82,613,63,H
O,526,96,618,59,H
O,526,77,620,67,A
O,526,79,621,67,A
O,526,72,650,59,A
O,526,90,652,87,N
O,526,58,681,56,H
O,526,75,709,60,N
O,526,79,711,73,H
O,526,69,733,62,H
O,526,85,756,56,H
O,527,72,532,46,H
O,527,75,551,69,H
O,527,89,567,58,H
O,527,79,663,67,H
O,527,61,668,60,H
O,527,79,668,75,A
O,527,62,670,58,A
O,527,89,706,32,H
O,527,71,708,67,H
O,527,82,737,77,A
O,527,75,748,58,N
O,527,85,769,76,H
O,527,72,776,44,H
O,527,68,830,55,H
O,527,80,831,60,H
O,528,79,507,58,H
O,528,68,507,53,A
O,528,63,524,55,A
O,528,93,524,51,H
O,528,63,533,53,H
O,528,78,570,65,A
O,528,84,611,70,A
O,528,58,611,55,H
O,528,87,611,46,A
O,528,71,625,67,N
O,528,76,657,56,H
O,528,88,659,72,A
O,528,86,686,77,H
O,528,60,700,56,A
O,528,69,700,47,H
O,528,69,712,64,H
O,528,70,785,63,N
O,528,75,813,63,H
O,528,79,813,61,A
O,529,58,541,54,A
O,529,64,581,61,A
O,529,67,594,62,H
O,529,67,596,46,A
O,529,76,639,70,A
O,529,67,669,64,H
O,529,73,690,69,H
O,529,65,719,57,H
O,529,59,759,51,H
O,529,59,780,50,H
O,529,58,798,47,H
O,529,70,799,69,A
O,529,87,826,70,H
O,530,81,562,62,N
O,530,67,575,59,A
O,530,67,575,65,H
O,530,76,576,60,H
O,530,74,587,64,H
O,530,83,587,63,A
O,530,74,621,69,H
O,530,72,623,68,N
O,530,91,626,85,H
O,530,74,678,56,H
O,530,63,690,49,A
O,530,68,714,59,H
O,530,71,735,58,H
O,530,57,749,55,A
O,530,75,846,73,H
O,530,56,850,54,H
O,531,70,532,68,A
O,531,75,567,60,H
O,531,76,567,57,A
O,531,75,657,62,H
O,531,80,728,73,A
O,531,57,736,54,A
O,531,68,776,64,A
O,531,72,838,71,H
O,531,75,854,66,A
O,532,53,838,51,A
O,533,72,509,68,H
O,533,73,509,59,A
O,533,55,517,48,H
O,533,62,517,51,A
O,533,59,532,56,N
O,533,62,555,61,A
O,533,69,555,49,H
O,533,82,570,66,A
O,533,68,616,63,H
O,533,78,642,67,H
O,533,81,644,76,H
O,533,70,659,67,H
O,533,70,777,58,H
O,533,85,838,61,A
O,534,78,503,65,H
O,534,74,517,67,H
O,534,68,529,65,A
O,534,64,529,51,H
O,534,84,581,67,H
O,534,70,639,55,H
O,534,81,645,64,N
O,534,73,669,55,H
O,534,95,690,83,A
O,534,63,692,53,A
O,534,86,704,80,A
O,534,72,719,69,H
O,534,77,782,75,A
O,534,65,798,59,A
O,534,72,798,54,H
O,534,78,799,69,A
O,534,71,844,65,A
O,535,59,520,38,A
O,535,64,552,55,H
O,535,70,552,59,A
O,535,73,568,62,H
O,535,64,574,62,A
O,535,63,574,58,H
O,535,64,587,60,A
O,535,84,622,55,A
O,535,73,622,55,H
O,535,48,654,47,A
O,535,62,654,47,H
O,535,67,715,54,A
O,535,74,720,66,H
O,535,70,766,53,H
O,535,69,810,67,N
O,535,84,826,67,H
O,535,74,826,69,A
O,535,72,844,49,H
O,535,75,844,57,A
O,535,80,845,67,H
O,535,73,845,66,A
O,535,68,845,59,H
O,535,77,851,65,A
O,535,74,851,62,H
O,535,70,851,45,H
O,535,69,853,68,H
O,535,91,855,61,H
O,535,68,855,57,A
O,536,67,502,49,A
O,536,91,502,48,H
O,536,99,511,69,A
O,536,81,512,68,H
O,536,70,530,60,H
O,536,91,557,47,H
O,536,92,557,70,A
O,536,91,582,34,H
O,536,72,597,67,A
O,536,83,613,65,A
O,536,87,621,53,H
O,536,88,698,66,N
O,536,110,699,104,N
O,536,71,754,69,A
O,536,82,754,68,H
O,536,69,755,43,N
O,536,107,773,51,H
O,536,76,788,56,H
O,536,107,788,77,A
O,536,95,788,85,N
O,536,77,817,73,H
O,536,82,821,69,H
O,536,71,821,51,A
O,536,83,824,77,A
O,536,77,838,61,H
O,536,87,842,70,H
O,536,81,852,66,H
O,536,85,852,63,A
O,537,68,508,64,A
O,537,53,520,38,H
O,537,64,529,52,A
O,537,88,534,82,H
O,537,78,548,40,H
O,537,71,581,63,H
O,537,56,581,55,A
O,537,67,622,48,H
O,537,81,690,75,H
O,537,59,771,56,A
O,537,79,791,73,H
O,537,59,798,48,A
O,537,63,798,46,H
O,537,74,836,66,H
O,538,73,565,72,H
O,538,102,613,89,A
O,538,90,647,79,A
O,538,83,730,77,H
O,538,73,748,66,A
O,538,60,757,57,H
O,538,85,763,74,H
O,538,72,806,69,H
O,538,95,807,81,A
O,538,73,807,69,N
O,538,67,808,65,H
O,538,87,808,84,A
O,539,95,511,71,H
O,539,78,512,70,A
O,539,62,512,46,H
O,539,95,574,61,H
O,539,82,629,63,H
O,539,79,633,47,H
O,539,75,687,70,H
O,539,89,725,57,H
O,539,64,725,49,A
O,539,90,725,74,N
O,539,65,726,61,H
O,539,79,727,54,A
O,539,81,736,60,H
O,539,87,757,66,H
O,539,92,783,66,H
O,539,71,783,61,A
O,539,72,810,58,A
O,539,85,810,72,N
O,539,67,818,59,H
O,539,85,823,51,H
O,539,93,840,81,H
O,539,93,841,88,A
